Date,Currencies Total Value,Coins Total Value,Account Total Value,TRY,USD,BTC,ADA,AE,AERGO,ALGO,APPC,ARK,ARN,AST,ATOM2,BAT,BCH,BCPT,BCV,BKBT,BLZ,BNT,BRD,BTG,BTM,BTS,BTT,BTT2,CELR,CHZ,CND,COTI,CTXC,CVC,DACC,DAG,DASH,DCR,DLT,EDO,ELF,ENG,EOS,ETC,ETH,ETHOS,EVX,FUN,GNT,GO,IOT,JST,KNC,LOKI,LRC,LSK,LTC,LUN,MANA,MHC,MITH,MTC,NEBL,NEW,OGN,OMG,ONION,PERL,PHB,PIVX,PPT,QTUM,R,RDN,REP,RLC,RUFF,RVN,SC,SEELE,SKM,SNT,STORJ,STRAT,SWFTC,TFUEL,THETA,TOMO,TRX,USDT,USE,WAN,WIN,WIN2,WTC,XEM,XMX,XRP,ZEC,ZRX
31.12.2019,0,7.01735,7.01735,0,0,7.01735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01.01.2020,0,7.01735,7.01735,0,0,7.01735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02.01.2020,0,7.01735,7.01735,0,0,7.01735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03.01.2020,0,7.01690862,7.01690862,0,0,7.00487235,0,0,0,0.01203627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04.01.2020,0,7.01915523,7.01915523,0,0,6.92011896,0,0,0,0.02459984,0,0,0,0,0,0.01205519,0,0,0,0,0,0,0,0,0.01247079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01186836,0,0,0,0,0,0,0,0,0,0.0259242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01211789
05.01.2020,0,7.01921337,7.01921337,0,0,6.92732145,0,0,0,0.02411431,0,0,0,0,0,0.01201456,0,0,0,0,0,0,0,0,0.00781722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01195414,0,0,0,0,0,0,0,0,0,0.02387333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01211836
06.01.2020,0,7.0180045,7.0180045,0,0,6.92933635,0,0,0,0.02408546,0,0,0,0,0,0.01163066,0,0,0,0,0,0,0,0,0.00593253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01175579,0,0,0,0,0,0,0,0,0,0.02314212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01212159
07.01.2020,0,7.01005186,7.01005186,0,0,6.92734258,0,0,0,0.02186326,0,0,0,0,0,0.01115895,0,0,0,0,0,0,0,0,0.00767026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01087143,0,0,0,0,0,0,0,0,0,0.02004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111052
08.01.2020,0,7.01140682,7.01140682,0,0,6.92734258,0,0,0,0.02197294,0,0,0,0,0,0.01072595,0,0,0,0,0,0,0,0,0.0075406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01072884,0,0,0,0,0,0,0,0,0,0.02049053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01260538
09.01.2020,0,7.0120435,7.0120435,0,0,6.92734258,0,0,0,0.02201316,0,0,0,0,0,0.01111991,0,0,0,0,0,0,0,0,0.00752267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079467,0,0,0,0,0,0,0,0,0,0.02067493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01257558
10.01.2020,0,7.00852112,7.00852112,0,0,6.92734258,0,0,0,0.02141013,0,0,0,0,0,0.01080952,0,0,0,0,0,0,0,0,0.00757324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01055142,0,0,0,0,0,0,0,0,0,0.01894429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01188994
11.01.2020,0,7.01061172,7.01061172,0,0,6.92740859,0,0,0,0.02181596,0,0,0,0,0,0.0111145,0,0,0,0,0,0,0,0,0.00816463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01078514,0,0,0,0,0,0,0,0,0,0.01901084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01231206
12.01.2020,0,7.01111869,7.01111869,0,0,6.92740859,0,0,0,0.02142944,0,0,0,0,0,0.01098953,0,0,0,0,0,0,0,0,0.0083269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01087808,0,0,0,0,0,0,0,0,0,0.0193815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01270465
13.01.2020,0,7.01014955,7.01014955,0,0,6.92740859,0,0,0,0.02167431,0,0,0,0,0,0.01085653,0,0,0,0,0,0,0,0,0.00806226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107163,0,0,0,0,0,0,0,0,0,0.01899319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01243837
14.01.2020,0,7.00886487,7.00886487,0,0,6.87977547,0,0,0,0.02019755,0,0,0,0,0,0.01132765,0,0,0,0,0,0,0,0,0.00913372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227039,0,0,0,0,0,0,0,0,0,0.04684543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01888115
15.01.2020,0,7.02163709,7.02163709,0,0,6.9172883,0,0,0,0.02163973,0,0,0,0,0,0.01179419,0,0,0,0,0,0,0,0,-0.00102776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03140881,0,0,0,0,0,0,0,0,0,0.04052193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001189
16.01.2020,0,7.01859228,7.01859228,0,0,6.95488863,0,0,0,0.02131036,0,0,0,0,0,0.01178847,0,0,0,0,0,0,0,0,-0.00100982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273607,0,0,0,0,0,0,0,0,0,0.00424175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001219
17.01.2020,0,7.02158328,7.02158328,0,0,6.94511407,0,0,0,0.02272089,0,0,0,0,0,0.01215478,0,0,0,0,0,0,0,0,0.00073935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03646949,0,0,0,0,0,0,0,0,0,0.00437251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001219
18.01.2020,0,7.01960739,7.01960739,0,0,6.9383846,0,0,0,0.00002121,0,0,0,0,0,0.009817,0,0,0,0,0,0,0,0,0.00078773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03658773,0,0,0,0,0,0,0,0,0,0.00426162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297358,0,0,0,0.0000117
19.01.2020,0,7.02009862,7.02009862,0,0,6.90796821,0,0,0,0.0000201,0,0,0,0,0,0.01062392,0,0,0,0,0,0,0,0,-0.00028963,0,0,0,0,0,0,0,0,0,0,0,0.03864616,0,0,0,0,0,0,0,0,0,0,0,0.0344741,0,0,0,0,0,0,0,0,0,0.00418119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000044,0,0,0,0,0,0.02445879,0,0,0,0.00001138
20.01.2020,0,7.02033795,7.02033795,0,0,6.89162699,0,0,0,0.00002002,0,0,0,0,0.05611668,0.01207463,0,0,0,0,0,0,0,0,-0.00135696,0,0,0,0,0,0,0,0,0,0,0,0.00000486,0,0,0,0,0,0,0,0,0,0,0,0.03106848,0,0,0,0,0,0,0,0,0,0.00411611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000444,0,0,0,0,0,0.02665122,0,0,0,0.00001148
21.01.2020,0,7.02120391,7.02120391,0,0,6.93607279,0,0,0,0.00002081,0,0,0,0,0.03699772,0.01186739,0,0,0,0,0,0,0,0,-0.00135628,0,0,0,0,0,0,0,0,0,0,0,0.00000487,0,0,0,0,0,0,0,0,0,0,0,0.00000436,0,0,0,0,0,0,0,0,0,0.00400042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000439,0,0,0,0,0,0.03357559,0,0,0,0.00001185
22.01.2020,0,7.02297947,7.02297947,0,0,6.80943774,0,0,0,0.00002072,0,0,0,0,0.03731732,0.01190031,0,0,0,0,0,0,0,0,-0.00136286,0,0,0,0,0,0,0,0,0,0,0,0.06612023,0,0,0,0,0,0,0.0368111,0,0,0,0,0.00000431,0,0,0,0,0,0,0,0,0,0.00405352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000443,0,0,0,0,0,0.00000417,0,0,0.05865655,0.00001193
23.01.2020,0,7.01778484,7.01778484,0,0,6.80794745,0,0,0,0.00002038,0,0,0,0,0.03736687,0.01365852,0,0,0,0,0,0,0,0,-0.00239433,0,0,0,0,0,0,0,0,0,0,0,0.06507485,0,0,0,0,0,0,0.0344942,0,0,0,0,0.00000463,0,0,0,0,0,0,0,0.00005071,0,0.00407701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000458,0,0,0,0,0,0.00000394,0,0,0.05746442,0.00001161
24.01.2020,0,7.01615132,7.01615132,0,0,6.75725876,0.01036458,0,0,0.0000201,0,0.00000913,0,0,0.03754434,0.01354416,0,0,0,0,0,0,0,0,-0.00221602,0,0,0,0,0,0,0,0,0,0,0,0.06366315,0,0,0,0,0,0,0.03495322,0,0,0,0,0.000004,0,0,0,0,0,0,0,0.00005043,0,0.0040713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000455,0,0,0,0,0,0.04011645,0,0,0.05675161,0.00001156
25.01.2020,0,7.01630652,7.01630652,0,0,6.74519404,0.01005817,0.01192902,0,0.00002047,0,0.00000899,0,0,0.03725251,0.01349068,0,0,0,0,0,0,0,0,-0.00227674,0,0,0,0,0,0,0,0,0,0,0,0.06511186,0,0,0,0,0,0,0.03449399,0,0,0,0,0.00000394,0,0,0,0,0,0,0,0.00005006,0,0.00411926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000461,0,0,0,0,0,0.03952961,0,0,0.05730457,0.00001148
26.01.2020,0,7.02641252,7.02641252,0,0,6.70528919,0.01009802,0.0121226,0,0.00002016,0,0.00000862,0,0,0.03679819,0.0135797,0,0,0,0,0,0,0,0,-0.00222246,0,0,0,0,0,0,0,0,0,0,0,0.041643,0,0,0,0,0,0,0.03638344,0,0.08556352,0,0,0.00000394,0,0,0,0,0,0,0,0.00005106,0,0.00418409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000444,0,0,0,0,0,0.03956173,0,0,0.04331179,0.00001149
27.01.2020,0,7.02300745,7.02300745,0,0,6.77876763,0,0.01383447,0,0.00001968,0,0.0000088,0,0,0.03579605,0.00652149,0,0,0,0,0,0.00001479,0,0,-0.00218116,0,0,0,0,0,0,0,0,0,0,0,0.02922041,0,0,0,0,0,0,0.01419741,0,0.07951419,0,0,0.00000394,0,0,0,0,0,0,0,0.00005143,0,0.00402358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000043,0,0,0,0,0,0.03839125,0,0,0.02480802,0.00001117
28.01.2020,0,7.01381667,7.01381667,0,0,6.73359547,0,0.00196176,0,0.00001904,0,0.00000826,0,0,0.03658859,0.00608469,0,0,0,0,0,0.00001462,0,0,-0.00111971,0,0,0,0,0,0,0,0,0,0,0,0.0285449,0,0,0,0.01174433,0,0,0.0012373,0,0.07527789,0,0,0.00000397,0,0,0,0,0,0,0,0.00005057,0,0.00390131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02009218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02114316,0,0,0,0,0,0.05027123,0,0,0.02438648,0.00001063
29.01.2020,0,7.01716193,7.01716193,0,0,6.73722918,0,0.00198546,0,0.00001888,0,0.00000811,0,0,0.0353307,0.00603865,0,0,0,0,0,0.00001494,0,0,-0.00112347,0,0,0,0,0,0,0,0,0,0,0,0.00000204,0,0,0,0.01209573,0,0,0.00001098,0,0.07340852,0,0,0.00000371,0,0.01257956,0,0.01185546,0,0,0,0.00005025,0,0.00398013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02108526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02145721,0,0,0,0,0,0.05700192,0,0,0.00000096,0.02412775
30.01.2020,0,7.01990403,7.01990403,0,0,6.71647634,0,0.00198023,0,0.00001858,0,0.00000806,0,0,0.03467134,0.00601438,0,0,0,0,0,0.00001451,0,0,-0.00112575,0,0,0,0,0,0,0,0,0,0,0,0.00000201,0,0,0,0.01256955,0,0,0.00001074,0.02469784,0.07436665,0,0,0.00000372,0,0.01195659,0,0.01034205,0,0,0.00298059,0.00005593,0,0.0038912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02307879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02093944,0,0,0,0,0,0.05687319,0,0,0.00000102,0.02007703
31.01.2020,0,7.02639692,7.02639692,0,0,6.75101374,0,0.00196655,0,0.00001933,0,0.00000819,0,0,0.03690817,0.00601187,0,0,0,0,0,0.00001444,0,0.0128261,-0.0011709,0,0,0,0,0,0,0,0,0,0,0,0.00000194,0,0,0,0.01228844,0,0,0.00001008,0.02449702,0.0762103,0,0,0.00000404,0,0.01218266,0,0.00629795,0,0,0.00297719,0.00005667,0,0.00386026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02094646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02129844,0,0,0,0,0.01997303,-0.00181536,0,0,0.00000103,0.02000928
01.02.2020,0,7.02907258,7.02907258,0,0,6.70953597,0,0.00000504,0,0.00001935,0,0.00000902,0,0,0.03663433,0.00611551,0,0,0,0,0,0.00001465,0,0.01277859,-0.00116828,0,0,0,0,0,0,0,0,0,0,0,0.04864459,0.01603516,0,0,0.00000179,0,0,0.00001021,0.00000717,0.07533532,0,0,0.00000427,0,0.01256902,0,0.00001892,0,0,0.02027071,0.00005881,0,0.00392013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02106578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02121006,0,0,0,0,0.02770428,-0.00198485,0,0,0.00000102,0.02025601
02.02.2020,0,7.03606104,7.03606104,0,0,6.60120279,0,0.00000529,0,0.00001977,0,0.00000883,0,0,0.0370833,0.00612256,0,0,0,0,0,0.0000149,0,0.01506142,-0.00126787,0,0,0,0,0,0,0,0,0.02762734,0,0,0.04811406,0.00844606,0,0,0.00000186,0,0,0.00001013,0.00000741,0.0770583,0,0,0.00000466,0,0.01278391,0,0.00001924,0,0,0.05199652,0.02446393,0,0.00412203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01973935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02136343,0,0,0,0,0.06499109,-0.00192183,0,0,0.00000103,0.01898153
03.02.2020,0,7.05006171,7.05006171,0,0,6.63389813,0,0.00000529,0,0.00008216,0,0.00001101,0,0,0.02870693,0.00436737,0,0,0,0,0,0.0000152,0,0.00698146,-0.00129935,0.00994309,0,0,0,0,0,0,0,0.00990397,0,0,0.0486341,0.01028011,0,0,0.000002,0,0,0.00001055,0.0000075,0.08225225,0,0,0.00000416,0,0.02546355,0,0.00002016,0,0,0.05275867,0.00004632,0,0.00431023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203947,0.0205004,0,0,0,0,0,0,0.01045605,0,0,0,0,0,0,0,0.02142674,0,0,0,0,0.04850689,-0.00199886,0,0.0119587,0.00000103,0.02076643
04.02.2020,0,7.06168028,7.06168028,0,0,6.80605282,0,0.00000574,0,0.00008908,0,0.00001142,0,0,0.02874899,0.00000833,0.01002262,0,0,0,0,0.00001569,0,0.0000597,-0.00132615,0.00996851,0,0,0,0,0,0,0,0.00000207,0,0,0.04707269,0.00000004,0,0,0.00000263,0,0,0.00001035,0.00000757,0.06419853,0,0,0.00000463,0,0.01365384,0,0.00002053,0,0,0.00000062,0.00004576,0,0.00471497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205837,0.00000125,0,0,0,0,0,0,0.01075368,0,0,0,0,0,0.02526866,0.00998373,0.02173149,0,0,0,0,-0.00221625,-0.00198776,0,0.01267807,0.00000102,0.00001704
05.02.2020,0,7.05315474,7.05315474,0,0,6.77060775,0,0.00000564,0,0.0000834,0,0.00001035,0,0,0.02817021,0.00000819,0.00003486,0,0,0,0,0.00001617,0,0.00006011,-0.00134833,0.00981878,0,0,0,0,0,0,0,0.00000188,0,0.01211203,0.02460244,0.00000004,0,0,0.00000222,0,0,0.00001068,0.00000779,0.05947381,0,0,0.00000455,0,0.01283681,0,0.00001912,0.01042901,0,0.01987009,0.00004653,0,0.00458211,0,0,0,0,0,0,0.02019972,0,0,0,0,0,0,0,0.00792647,0.00000121,0,0,0,0,0,0,0.01112816,0,0.0117971,0,0,0,0.02407861,0.01026732,0.02065865,0,0,0,0,-0.00206444,-0.00233814,0,0.00001625,0.00000108,0.00001651
06.02.2020,0,7.05999802,7.05999802,0,0,6.80207999,0,0.00000569,0,0.00008578,0,0.00001065,0,0,0.02941513,0.00000851,0.00003449,0,0,0,0,0.00001639,0,0.0000581,-0.00133987,0.01004288,0,0,0,0,0,0,0,0.000002,0,0.01162105,0.02382726,0.00000004,0,0,0.00000227,0,0,0.01888339,0.00001452,0.06315739,0,0,0.00000452,0,0.0128713,0,0.00001943,0.01058803,0,0.01382612,0.00004661,0,0.00496317,0,0,0,0,0,0,0.01200959,0,0,0,0,0,0,0,0.00849446,0.0000012,0,0,0,0,0,0,0.00000142,0,0.01218658,0,0,0,0.01130029,0.00000055,0.02043146,0,0,0,0,-0.00242437,-0.00228293,0,0.00001634,0.00000105,0.00001754
07.02.2020,0,7.0668131,7.0668131,0,0,6.81938281,0,0.00000572,0,0.00009282,0,0.00001066,0,0,0.03075267,0.00000843,0.00003403,0,0,0,0,0.00001782,0,0.00005775,-0.00136149,0.00999553,0,0,0,0,0,0,0,0.00000201,0,0.01177382,0.02342403,0.00000004,0,0,0.00000232,0,0,0.01811023,0.00001511,0.01552041,0,0,0.00000479,0,0.01240969,0,0.00001924,0.01121139,0.01763368,0.0060377,0.00004687,0,0.00530218,0,0,0,0,0,0.01841109,0.01210982,0,0.00994582,0,0,0,0,0,0.00670465,0.00000121,0,0,0,0,0,0,0.00000146,0,0.01226921,0,0,0,0.01135579,0.00000054,0.0202984,0,0,0,0,-0.00254354,-0.00228611,0,0.00001603,0.00000101,0.00001746
08.02.2020,0,7.06832924,7.06832924,0,0,6.79483157,0,0.00000564,0,0.00009053,0,0.00001016,0,0,0.02937043,0.00000814,0.00003405,0,0,0,0,0.00001781,0.0197335,0.00006148,-0.00130957,0.009703,0,0,0,0,0.02006008,0,0.02024065,0.00000189,0,0.0125878,0.01233282,0.00000004,0,0.02008711,0.0000022,0,0,0.01793124,0.00001503,0.00000219,0,0,0.00000476,0,0.01177347,0,0.00001936,0.01105444,0.0108449,0.0069235,0.00004782,0,0.0058502,0,0,0,0.01102766,0,0.00000556,0.0011736,0,0.00886473,0,0,0,0,0,0.00641079,0.00000124,0,0,0,0,0,0,0.00000142,0,0.01155742,0,0,0,0.01046419,0.00000053,0.02006456,0,0,0,0,-0.00238211,-0.0012305,0,0.00001582,0.00000103,0.00001706
09.02.2020,0,7.077482,7.077482,0,0,6.71977415,0,0.0000061,0,0.00009804,0,0.00001039,0,0,0.02948135,0.00000847,0.00003371,0,0,0,0,0.00001737,0.01999385,0.00006442,-0.00136001,0.00000334,0,0,0,0,0.02012417,0,0.01556837,0.00000187,0,0.01187575,0.0121861,0.00000004,0,0.02044183,0.00000234,0,0,0.01754997,0.00001502,0.00000228,0,0,0.00000487,0,0.01201805,0,0.01929046,0.01067417,0.01116199,0.00807412,0.00004705,0,0.00656805,0,0,0,0.01172926,0,0.00000769,0.00112243,0,0.00974648,0,0,0,0.01873779,0,0.00668617,0.00000121,0,0,0,0,0,0,0.00000155,0,0.01233371,0,0,0,0.01026651,0.00000052,0.01959271,0,0,0,0,0.03038932,-0.00131273,0,0.00001572,0.00000102,0.02442496
10.02.2020,0,7.08693569,7.08693569,0,0,6.67027537,0,0.00000614,0,0.00010595,0.02016804,0.00001413,0,0,0.03039611,0.00000839,0.00003484,0,0,0,0,0.00001786,0.00000607,0.00006761,-0.00134969,0.00000326,0,0,0,0,0.01562664,0,0.01453769,0.00000194,0,0.01203442,0.01248462,0.00000004,0,0.01622569,0.0000023,0,0,0.01820968,0.00001507,0.00000233,0,0,0.00000524,0,0.01219261,0,0.02524513,0.01056036,0.01149224,0.00000129,0.00004654,0,0.00623518,0,0,0,0.03247559,0,0.00000674,0.00113981,0,0.00000405,0,0,0,0.01859261,0,0.00677663,0.00000124,0,0,0,0,0,0,0.00000153,0,0.01367168,0,0,0,0.02274546,0.00000054,0.02018752,0,0,0,0,0.04255277,0.030062,0,0.00001565,0.00000103,0.02402775
11.02.2020,0,7.08876639,7.08876639,0,0,6.73900325,0,0.00000654,0,0.00010522,0.00000162,0.00001278,0,0,0.03130551,0.00000897,0.00003426,0,0,0,0,0.00001785,0.00000595,0.00006598,-0.00133485,0.00000332,0,0,0,0,0.01557963,0,0.01456515,0.00000202,0,0.01192095,0.01220122,0.00000004,0,0.00000325,0.00000238,0,0,0.01773384,0.00001538,0.00000258,0,0,0.00000533,0,0.01227495,0,0.02484315,0.01059583,0.01150564,0.00000122,0.00004626,0,0.00641768,0,0,0,0.0308699,0,0.00000597,0.0011682,0,0.00000382,0,0,0,0.01867194,0,0.00688251,0.00000121,0,0,0,0,0,0,0.00000155,0,0.01330838,0,0,0,0.02494058,0.00000053,0.01934346,0,0,0,0,0.02378501,0.01811676,0,0.00001547,0.00000103,0.02469717
12.02.2020,0,7.09959895,7.09959895,0,0,6.79553771,0,0.00000661,0,0.00010961,0.0000017,0.00001432,0,0,0.04885225,0.00000923,0.00003488,0,0,0,0,0.00001903,0.00000632,0.00006416,-0.00137562,0.00000324,0,0,0,0,0.01092302,0,0.0000011,0.00000217,0,0.01180931,0.01249987,0.00000004,0,0.00000326,0.0000026,0,0,0.01796554,0.00001707,0.00000454,0,0,0.00000587,0,0.01224641,0,0.02560965,0.01034313,0.00000158,0.00000121,0.00004855,0,0.00616784,0,0,0,0.0354282,0,0.00000552,0.00121195,0,0.00000376,0,0.01305765,0,0.00000259,0,0.00736736,0.00000125,0,0,0,0,0,0,0.00000164,0,0.01381543,0,0,0,0.01113317,0.00000056,0.01923737,0,0,0,0,0.02492294,-0.00269992,0,0.00001659,0.00000103,0.02515566
13.02.2020,0,7.09911441,7.09911441,0,0,6.82927728,0,0.00000644,0,0.00009868,0.00000178,0.00001378,0,0,0.04732297,0.00000907,0.00003522,0,0,0,0,0.00001899,0.00000638,0.00006137,-0.00137041,0.00000356,0,0,0,0,0.00000058,0,0.00000106,0.00000226,0,0.01097735,0.01239604,0.00000004,0,0.00000316,0.00000271,0,0,0.017871,0.00001745,0.00000375,0,0,0.00000592,0,0.01195767,0,0.00000853,0.01062178,0.00000156,0.02186907,0.00004856,0,0.00604166,0,0,0,0.00006758,0,0.00000564,0.00125365,0,0.00000349,0.01999597,0.0130888,0,0.00000265,0,0.00737739,0.00000119,0,0,0,0,0,0,0.00000186,0,0.01313749,0,0,0,0.01077681,0.00000056,0.0194349,0,0,0,0,0.0229993,-0.00252088,0,0.00001799,0.00000103,0.02615373
